ProductoID,ProductoNombre,ProductoPrecio,ProductoStock,UnidaMedidaID,ProductoStatus
MONU19LDACEV206HQLABI,MONITOR ACER V206HQL ABI WSXGA 19.5 1600*900 60HZ VGA HDMI VESA 3GY,1476,100,Pza,VERDADERO
MONU19LDACKAC-933865,MONITOR ACTECK 19.5 LED CAPTIVE BRITE SP195 HDMI VGA PLANO 60HZ NEGRO,1361,68,Pza,VERDADERO
MONU19LDAOC20E1H,MONITOR AOC 19.5 1600*900 HD VGA HDMI VESA LOW BLUE MODE,1530,50,Pza,VERDADERO
MONU19LDNEXNE-720,MONITOR NEXTEP 19.5 HD RESOLUCION 1600X900 PANEL TN HDMI/VGA NEGRO,1258,8,Pza,VERDADERO
MONU21ACE22V227Q,MONITOR ACER V227Q 21.5 FHD 190 X 1080 1 VGA 1 HDMI VESA,1766,100,Pza,VERDADERO
MONU21BQBL2283,MONITOR BENQ 21.5 LED BL2283 1920*1080 HDMI/VGA BOCINAS NEGRO,2088,16,Pza,VERDADERO
MONU21DELL210-BCWX,MONITOR DELL LED 210-BCWX E2223HV 21.5 VGA 3WTY,1858,18,Pza,VERDADERO
MONU21HPV22V,MONITOR HP V22V 21.5 1920*1080 1 MNTR HDMI/ VGA 3YRS VESA,2230,8,Pza,VERDADERO
MONU21LBQGW2280,MONITOR BENQ 21.5 LED MOD GW2280 NEGRO HDMI/ VGA BOCINAS,2502,4,Pza,VERDADERO
MONU21LDACKAC-933858,MONITOR ACTECK 21.5 LED CAPTIVE VIVID SP215 HDMI VGA PLANO 75HZ NEGRO,1624,43,Pza,VERDADERO
MONU21LDAOC22B2HN,MONITOR AOC 21.5 1920*1050 HDMI/VGA VESA NEGRO,1863,3,Pza,VERDADERO
MONU21LDBQGW2283,MONITOR BENQ 21.5 LED MOD GW2283 NEGRO HDMI/ VGA BOCINAS,2089,24,Pza,VERDADERO
MONU21LDNEXNE-722,MONITOR NEXTEP 21.5 FHD RESOLUCION 1920X1080 PANEL VA HDMI/VGA NEGRO,1597,3,Pza,VERDADERO
MONU22LTQT-2200,MONITOR Q-TOUCH QT-2200 22 1680*1050 VGA/HDMI,76,15,Pza,VERDADERO
MONU23LDACKAC-933841,MONITOR ACTECK 23.8 LED CAPTIVE VIVID SP240 HDMI VGA PLANO 75HZ NEGRO,1979,7,Pza,VERDADERO
MONU24AOC24B2XHM,MONITOR AOC 24B2XH 23.8 1920*1080 60HZ VGA/HDMI VESA NEGRO,2360,49,Pza,VERDADERO
MONU24HPP24V,MONITOR HP P24V 24 1920*1080 HDMI/VGA CABLE HDMI,2645,100,Pza,VERDADERO
MONU24LDACEK242HYL,MONITOR ACER MT K242HYL HBI 23.8 FHD 1920*1080 75HZ 1MS AMDFREESYNC VGA /HDMI CABLE HDMI,2466,44,Pza,VERDADERO
MONU24LDASUVA249HE,MONITOR ASUS 23.8 W LED 23.8 FHD 1920x1080 MODELO VA249HE,167,3,Pza,VERDADERO
MONU24LDASUVA24DQ,MONITOR ASUS 23.8 LED IPS SIN MARCO FULL HD 1920X1080 75HZ HDMI DO 5MS VA24DQ,186,4,Pza,VERDADERO
MONU24LDASUVG248QG,MONITOR ASUS 24 GAMING VG248QG FULL HD 164HZ 1920X1080 16:9 .5MS HDMI DP,252,8,Pza,VERDADERO
MONU24LDBQGL2480,MONITOR BENQ GL2480 24 5MS 1920*1080 HDMI/ DVI-D/VGA,2757,8,Pza,VERDADERO
MONU24LDBQGW2480L,MONITOR BENQ 23.8 GW2480L 1920X1080 HDMI/DP/VGA BOCINAS,2652,3,Pza,VERDADERO
MONU24LDBQGW2480T,MONITOR BENQ 23.8 GW2480T FULL IPS FULL HD VGA/HDMI/DP NEGRO,4087,18,Pza,VERDADERO
MONU24LDMSIPROMP241X,MONITOR MSI 24 PRO MP241X 1920X1080 FHD PLANO 75HZ HDMI VGA,140,9,Pza,VERDADERO
MONU24LDNEXNE-723,MONITOR NEXTEP 23.8 FHD RESOLUCION 1920X1080 PANEL VA HDMI/VGA,2041,1,Pza,VERDADERO
MONU24LENC2440,MONITOR LENOVO THINKVISION C2440 23.8 FHD 75HZ TINY NANO SUPPORT HDMI/VGA,2788,60,Pza,VERDADERO
MONU24SALC24F390FHLXZX,MONITOR SAMSUNG CURVO 24 FHD VGA/HDMI NEGRO,3099,14,Pza,VERDADERO
MONU27GBG27FC-A,MONITOR GIGABYTE 27 CURVO VA IPS GAMING 1920X1080 165HZ 2*HDMI/ 1*DP G27FC A,246,10,Pza,VERDADERO
MONU27LBGW2780,MONITOR BENQ GW2780 27 FDH LED 1920*1080 GTG HDMI VGA DP,3570,1,Pza,VERDADERO
MONU27LDACKAC-935845,MONITOR ACTECK 27 LED CAPTIVE VIVID SP270 HDMI VGA PLANO 75HZ NEGRO,2610,36,Pza,VERDADERO
MONU27LDASUVA279HAE,MONITOR ASUS 27 VA279HAE 1920x1080 6MS 60HZ HDMI VGA VESA,184,1,Pza,VERDADERO
MONU27LDASUVA279HAL,MONITOR ASUS 27 VA279HAL 1920x1080 6MS 75HZ HDMI VGA VESA ALTAVOCES,203,8,Pza,VERDADERO
MONU27LDASUVA27EHE,MONITOR ASUS 27 VA27EHE FULL HD IPS 1920X1080 5MS 75HZ HDMI VGA VESA,207,2,Pza,VERDADERO
MONU27LQT-2700,MONITOR Q-TOUCH QT-2700 27 1920*1080 VGA/HDMI,105,6,Pza,VERDADERO
MONU27SAMLF27T350FHLXZX,MONITOR SAMSUNG 27 FHD IPS FLAT 1920*1080 AMD FreeSync 75Hz 250NITS HDMI/VGA,4372,11,Pza,VERDADERO
MONU32SAMLC32R500FHLXZX,MONITOR SAMUNG C32R500FHL 31.5 CURVO 1920*1080 FreeSync 75Hz HDMI/VGA GRIS AZULADO OSCURO,5599,3,Pza,VERDADERO
MONUACKAC-934602,SOPORTE DE ESCRITORIO ACTECK PARA 2 MONITORES ENFORCE ZONE SM490 SOPORTE VESA DE 75X75 100X100,503,14,Pza,VERDADERO
MONUBROB651572,SOPORTE DE PARED BROBOTIX P/TV 26 A 55 PULG 45KG FLAT,227,4,Pza,VERDADERO
MONUBROB651589,SOPORTE DE PARED BROBOTIX P/TV 26 A 55 PULG 35KG ARTICULADO,330,8,Pza,VERDADERO
MONUDHI-LM19-L200,MONITOR DAHUA LED 19 IN FULL HD ESPnCIAL PARA VIDEOVIGILANCIA ENTRADAS HDMI/ VGA,102,1,Pza,VERDADERO
MONUMH420808,SOPORTE P/2 MONITORES 19 LCD MANHATTAN,116,5,Pza,VERDADERO
MONUMH423625,SOPORTE MANHATTAN PARA TV 37 A 70 PULG TECHO 50KG CON INCLINACION POSTE EXTENCION 105 A 156 CM PANTALLAS PLANAS,88,7,Pza,VERDADERO
MONUMH423670,SOPORTE MANHATTAN MONITOR P/1 13 A 27 PULG PARED ARTICULADO 423670,52,12,Pza,VERDADERO
MONUMH423786,SOPORTE MANHATTAN MONITOR P/1 13 A 27 PULG ESCRITORIO 15KG BRAZO CON MOVIMIENTO DE DOS PUNTOS,67,2,Pza,VERDADERO
MONUMH423830,SOPORTE MANHATTAN PARA TV 37 A 85 PULG PARED 75KG CON INCLINACION PANTALLAS PLANAS 423830,56,25,Pza,VERDADERO
MONUMH424752,SOPORTE MANHATTAN PARA TV 37 A 70 PULG PARED 75KG CON INCLINACION PANTALLAS PLANAS,48,14,Pza,VERDADERO
MONUMH432351,SOPORTE PARA MONITOR PLANO MANHATTAN,34,20,Pza,VERDADERO
MONUMH460934,SOPORTE MANHATTAN PARA TV 32 A 55 PULG PARED 40KG FIJO BAJO PERFIL,17,16,Pza,VERDADERO
MONUMH460941,SOPORTE MANHATTAN PARA TV 32 A 55 PULG PARED 35KG AJUSTE VERTICAL PANTALLAS PLANAS 460941,18,29,Pza,VERDADERO
MONUMH460965,SOPORTE MANHATTAN PARA TV 13 A 27 PULG PARED 15KG BRAZO UNICO,20,9,Pza,VERDADERO
MONUMH461221,SOPORTE MANHATTAN PARA TV 60 A 100 PULG PARED 80KG MOVIMIENTO ARTICULADO PANTALLAS CURVAS O PLANAS,190,9,Pza,VERDADERO
MONUMH461238,SOPORTE MANHATTAN PARA TV 37 A 70 PULG CARRO PISO 50KG CON INCLINACION ACERO CHAROLA DESMONTABLE,204,4,Pza,VERDADERO
MONUMH461283,SOPORTE P/TV MANHATTAN P/PARED 50K 37 A 70 PULG UN BRAZO CURVAS O PLANAS,83,5,Pza,VERDADERO
MONUMH461290,SOPORTE MANHATTAN PARA TV 37 A 90 PULG PARED 75KG MOV ARTICULADO PANTALLAS CURVAS O PLANAS,137,34,Pza,VERDADERO
MONUMH461320,SOPORTE MANHATTAN PARA TV 32 A 55 PULG PARED 35KG MOV ARTICULADO PANTALLAS CURVAS O PLANAS,44,14,Pza,VERDADERO
MONUMH461337,SOPORTE MANHATTAN PARA TV 37 A 70 PULG PARED 35KG ARTICULADO PANTALLAS CURVAS O PLANAS,46,7,Pza,VERDADERO
MONUMH461344,SOPORTE MANHATTAN PARA TV 32 A 55 PULG PARED 40KG MOV COMPLETO PANTALLAS CURVAS O PLANAS,64,28,Pza,VERDADERO
MONUMH461351,SOPORTE PARA TV MANHATTAN P/PARED 40KG 37 A 70 PULG,65,3,Pza,VERDADERO
MONUMH461382,SOPORTE MANHATTAN MONITOR P/1 13 A 27 PULG PARED 20KG ARTICULACION DOBLE BRAZO,24,10,Pza,VERDADERO
MONUMH461399,SOPORTE MANHATTAN PARA TV 13 A 42 PULG PARED 20KG ARTICULADO UN BRAZO 461399,19,3,Pza,VERDADERO
MONUMH461405,SOPORTE MANHATTAN PARA TV 13 A 42 PULG PARED 20KG ARTICULADO DOBLE BRAZO PANTALLAS PLANAS 461405,24,4,Pza,VERDADERO
MONUMH461412,SOPORTE MANHATTAN PARA TV 37 A 70 PULG TRIPODE 35KG,99,4,Pza,VERDADERO
MONUMH461467,SOPORTE MANHATTAN PARA TV 37 A 70 PULG PARED 35KG CON INCLINACION REPISA INTEGRADA/ALM DE CABLES PANTALLAS PLANAS,49,2,Pza,VERDADERO
MONUMH461474,SOPORTE MANHATTAN PARA TV 32 A 55 PULG PARED 80KG CON INCLINACION PANTALLAS PLANAS 461474,53,1,Pza,VERDADERO
MONUMH461481,SOPORTE MANHATTAN PARA TV P/PARED 80KG 37 A 80 ALINEACION AJUSTE VERTICAL,61,12,Pza,VERDADERO
MONUMH461528,SOPORTE MANHATTAN MONITOR P/2 13 A 32 PULG ESCRITORIO 8KG DOBLE ARTICULACION,79,6,Pza,VERDADERO
MONUMH461542,SOPORTE MANHATTAN MONITOR P/1 13 A 30 PULG ESCRITORIO MOV DE BRAZOS DE DOBLE ARTICULACION,56,6,Pza,VERDADERO
MONUMH461559,SOPORTE MANHATTAN MONITOR P/2 13 A 32 PULG SOBRE MESA O ESCRITORIO 461559,80,1,Pza,VERDADERO
MONUMH461566,SOPORTE MANHATTAN MONITOR P/4 13 A 32 PULG ESCRITORIO 461566,125,9,Pza,VERDADERO
MONUMH461573,SOPORTE MANHATTAN MONITOR P/1 MONITOR 17 A 32 ESCRITORIO,86,3,Pza,VERDADERO
MONUMH461580,SOPORTE MANHATTAN MONITOR P/1 MONITOR 17 A 32 ESCRITORIO,110,2,Pza,VERDADERO
MONUMH461641,SOPORTE MANHATTAN PARA TV 21 A 60 PULG PARED 30KG,117,2,Pza,VERDADERO
MONUMH461658,SOPORTE MANHATTAN MONITOR P/3 13 A 27 PULG ESCRITORIO 461658,121,3,Pza,VERDADERO
MONUMH461672,SOPORTE MANHATTAN PARA TV TIPO CARRO 60 A 100 PULG 100KG 461672,829,1,Pza,VERDADERO
MONUMH461870,KIT ADAPTADOR MANHATTAN PARA MONITOR 13 A 27 QUE NO SEA VESA HASTA 8KG,16,2,Pza,VERDADERO
MONUMH461894,SOPORTE MANHATTAN PARA MONITOR 15 A 32 PULG ESCRITORIO,60,2,Pza,VERDADERO
MONUMH461993,SOPORTE MANHATTAN PARA TV 60 A 100 PULG 100KG PARED FIJO ULTRA DELGADO 461993,71,4,Pza,VERDADERO
MONUMH462037,SOPORTE MANHATTAN MONITOR P/1 17 A 32 PULG ESCRITORIO,25,64,Pza,VERDADERO
MONUMH462259,SOPORTE MANHATTAN PARA TV 23 A 43 PULG TECHO 45KG FIJO PANTALLAS PLANAS,11,5,Pza,VERDADERO
MONUMH462266,SOPORTE MANHATTAN PARA TV 32 A 55 PULG PARED 45KG FIJO PANTALLAS PLANAS,15,19,Pza,VERDADERO
MONUMH462273,SOPORTE MANHATTAN PARA TV 37 A 70 PULG PARED 45KG FIJO PANTALLAS PLANAS,18,3,Pza,VERDADERO
MONUMH462280,SOPORTE MANHATTAN PARA TV 37 A 70 PULG PARED 45KG PANTALLAS PLANAS,25,11,Pza,VERDADERO
MONUMH462297,SOPORTE MANHATTAN PARA TV 32 A 65 PULG EN MESA 45KG ALTURA AJUSTABLE BASE DE VIDRIO,58,3,Pza,VERDADERO
MONUTVHIS32H5G,SMARTV HISENSE 32HD 3HDMI/1 USB,4610,12,Pza,VERDADERO
MONUTVHIS55A6KV,SMARTV HISENSE 55UHD 4K VIDAA HDMI / USB BLUETOOTH,8745,1,Pza,VERDADERO
MONUTVSAMUN65CU7000FXZX,SMARTV SAMSUNG 65 4K UHD HDMI(3) USB(1),15497,2,Pza,VERDADERO
MONUTVSAMUN75CU7000FXZX,SMARTV SAMSUNG CU7000 4K ALEXA-ASISTENTE DE GOOGLE GRIS TITAN,23256,2,Pza,VERDADERO
MONUTVSAN32Z1,TV LED 32 SANSUI HD BASICA,4005,2,Pza,VERDADERO
MONUTVSAN40P28NF,SMARTV SANSUI 40 FHD 2HDMI/ 2USB,6112,9,Pza,VERDADERO
SOPDCM106,SOPORTE DE TECHO BROBOTIX UNIVERSAL PARA PROYECTOR 43-63 CM HASTA 10KGS BLANCO,262,5,Pza,VERDADERO
SOPMH461849,SOPORTE PARA BARRA DE SONIDO MANHATTAN PARA PARED 15KG,44,2,Pza,VERDADERO
SOPMH462082,SOPORTE MANHATTAN P/PARED REPRODUCTOS MULTIMEDIA,15,4,Pza,VERDADERO
ACBROB295,PASTA TERMICA BROBOTIX JERINGA DE 20G PLATA,275,5,Pza,VERDADERO
ACDCM600,PASTA TERMICA BROBOTIX JERINGA DE 1.5GM,34,64,Pza,VERDADERO
ACSTSILVGREASE1,PASTA TERMICA Startech Jeringa de 1.5G,81,16,Pza,VERDADERO
CPUAMDRYZEN5-3600,CPU AMD RYZEN 5 3600 AM4 6CORE SIN GRAFICOS 3.6GHZ 65W 100-100000031BOX,150,10,Pza,VERDADERO
CPUAMDRYZEN5-4500,CPU AMD RYZEN 5 4500 S-AM4 SIN GRAFICOS 6CORE 3.6 GHZ 65W,90,6,Pza,VERDADERO
CPUAMDRYZEN5-5600G,CPU AMD RYZEN 5 5600G S-AM4 6CORE 3.9GHZ 65W 100-100000252BOX,135,23,Pza,VERDADERO
CPUAMDRYZEN5-7600X,CPU AMD RYZEN 5 7600X S-AM5 6CORE 4.7GHZ 105W CON GRAFICOS SIN DISIPADOR 100-100000593WOF,275,2,Pza,VERDADERO
CPUAMDRYZEN7-5700G,CPU AMD RYZEN 7 5700G S-AM4 8CORE 3.8GHZ 65W 100-100000263BOX,189,22,Pza,VERDADERO
CPUAMDRYZEN7-5700X,CPU AMD RYZEN 7 5700X S-AM4 8CORE 3.4GHZ 65W SIN DISIPADOR SIN GRAFICOS 100-100000926WOF,212,5,Pza,VERDADERO
CPUAMDRYZEN7-5800X,CPU AMD RYZEN 7 5800X S-AM4 8CORE 3.8GHZ HASTA 4.7GHZ 105W SIN GRAFICOS 100-100000063WOF,250,2,Pza,VERDADERO
CPUAMDRYZEN7-5800X3D,CPU AMD RYZEN 7 5800X S-AM4 3D 8CORE 3.4GHZ 100-100000651WOF,558,1,Pza,VERDADERO
CPUAMDRYZEN9-5900X,CPU AMD RYZEN 9 5900X S-AM4 12CORE HASTA 4.8GHZ 6MB 105W 100-100000061WOF,374,5,Pza,VERDADERO
CPUAMDRYZEN9-5950X,CPU AMD RYZEN 9 5950X S-AM4 SIN GRAFICOS 16CORE 3.4GHZ 6MB 105W SIN DISIPADOR 100-100000059WOF,556,4,Pza,VERDADERO
CPUCG5905LG1200,CPU INTEL CELERON G5905 1200 3.5 GHZ 2 CORE DECIMA GENERACION,58,100,Pza,VERDADERO
CPUFANBR-931328,ENFRIAMIENTO LIQUIDO BALAM RUSH PARA CPU 2*VENTILADORES ARGB,1122,13,Pza,VERDADERO
CPUFANCMAIRG200P,VENTILADOR COOLERMASTER PARA CPU MASTER AIR G200P RGB LED 92MM PWM DISEnADO PARA SMALL FROM FACTOR MAP-G2PN-126PC-R1,48,7,Pza,VERDADERO
CPUFANDCM539,VENTILADOR BROBOTIX CPU 3 PINES SOCKET LGA 1155/1156,200,9,Pza,VERDADERO
CPUFANGBAORUS-WATERF240,ENFRIAMIENTO LIQUIDO GIGABYTE GP-AORUS WATERFORCE 240 2X120MM ARGB,159,3,Pza,VERDADERO
CPUFANGBAORUS-WATERFX240,ENFRIAMIENTO LIQUIDO GIGABYTE GP-AORUS WATERFORCE X 240 2X120MM ARGB LCD DISPLAY 60X60MM,203,2,Pza,VERDADERO
CPUFANMSICORELIQUID240RV2W,ENFRIAMIENTO LIQUIDO MSI ARGB MAG CORELIQUID 240R V2 WHITE 2 VENTILADORES 2000RPM ARGB,117,9,Pza,VERDADERO
CPUFANMSICORELOQUIDC240,ENFRIAMIENTO LIQUIDO MSI ARGB 2*FAN 120MM COMPATIBLE CON SOCKET AM5 Y SOCKET 1700,129,21,Pza,VERDADERO
CPUFANMSICORELOQUIDC360,ENFRIAMIENTO LIQUIDO MSI ARGB 3*FAN 120MM COMPATIBLE CON SOCKET AM5 Y SOCKET 1700,162,9,Pza,VERDADERO
CPUFANTTCL-P078,DISIPADOR THERMALTAKE PARA CPU AMD GRAVITY A2 AM4 NEGRO BLANCO,19,2,Pza,VERDADERO
CPUFANTTULTRA240,ENFRIAMIENTO LIQUIDO THERMALTAKE ULTRA240 2VENT 120MM NEGRO PANTALLA LCD 2.1 PULG,252,9,Pza,VERDADERO
CPUFANTTULTRA360,ENFRIAMIENTO LIQUIDO THERMALTAKE ULTRA360 3VENT 120MM NEGRO PANTALLA LCD 2.1 PULG,284,1,Pza,VERDADERO
CPUIC2DG6400,CPU INTEL PENTIUM G6400 10MA GEN SOCKET 1200 2CORE 4GHZ 58W BX80701G6400,81,33,Pza,VERDADERO
CPUIC2DG7400,CPU INTEL PENTIUM G7400 12A GEN SOCKET 1700 2CORE 3.7GHZ 46W BX80715G7400,112,7,Pza,VERDADERO
CPUICOREI3-10100,CPU INTEL CORE I3-10100 LGA 1200 10MA GEN S-12 CACHE 6M HASTA 3.60 GHZ 4 NUCLEOS BX8070110100,135,4,Pza,VERDADERO
CPUICOREI3-10100F,CPU INTEL CORE I3-10100F LGA 1200 10MA GEN SIN VIDEO S-12 CACHE 6M HASTA 3.60 GHZ 4 NUCLEOS BX8070110100F,78,11,Pza,VERDADERO
CPUICOREI3-10105,CPU INTEL CORE I3-10105 LGA 1200 10MA GEN S-12 CACHE 6M HASTA 3.70 GHZ BX8070110105,136,17,Pza,VERDADERO
CPUICOREI3-10105F,CPU INTEL CORE I3-10105F LGA 1200 10MA GEN SIN GRAFICOS CACHE 6M HASTA 3.70 GHZ BX8070110105,75,5,Pza,VERDADERO
CPUICOREI3-12100,CPU INTEL CORE I3-12100 LGA 1700 12A GEN 4CORE 3.3GHZ HASTA 4.30GHZ 65W CACHE 12MB BX8071512100,148,15,Pza,VERDADERO
CPUICOREI3-12100F,CPU INTEL CORE I3-12100F SIN GRAFICOS LGA 1700 12A GEN 4CORE 3.3GHZ HASTA 4.30GHZ 65W CACHE 12MB BX8071512100F,116,9,Pza,VERDADERO
CPUICOREI3-13100,CPU INTEL CORE I3-13100 LGA 1700 13A GEN 4CORE 3.4GHZ 60W,184,7,Pza,VERDADERO
CPUICOREI3-13100F,CPU INTEL CORE I3-13100F LGA 1700 13A GEN SIN GRAFICOS 4CORE 3.4GHZ 60W,150,3,Pza,VERDADERO
CPUICOREI5-10400,CPU INTEL CORE I5-10400 LGA 1200 10MA GEN S-12 CACHE 12M HASTA 4.30 GHZ 6 NUCLEOS BX8070110400,155,89,Pza,VERDADERO
CPUICOREI5-10600K,CPU INTEL CORE I5-10600K LGA 1200 10MA GEN S-12 4.10GHZ CACHE 12MB SIX-CORE BX8070110600K,279,7,Pza,VERDADERO
CPUICOREI5-11400,CPU INTEL CORE I5-11400 LGA 1200 11VA GEN 6 CORES 2.6GHZ 65W BX8070811400,178,28,Pza,VERDADERO
CPUICOREI5-11600K,CPU INTEL CORE I5-11600K LGA 1200 11VA GEN 6 CORES 3.9 4.9GHZ 95W BX8070811600K,272,5,Pza,VERDADERO
CPUICOREI5-12400,CPU INTEL CORE I5-12400 LGA 1700 12A GEN 6CORE 2.5GHZ HASTA 4.40GHZ 65W CACHE 18MB BX8071512400,215,54,Pza,VERDADERO
CPUICOREI5-12400F,CPU INTEL CORE I5-12400F LGA 1700 SIN GRAFICOS 12A GEN 6CORE 2.5GHZ HASTA 4.40GHZ 65W CACHE 18MB,182,10,Pza,VERDADERO
CPUICOREI5-12600K,CPU INTEL CORE I5-12600K LGA 1700 12A GEN 10CORE 3.7GHZ 125W CACHE 20MB BX8071512600K,320,5,Pza,VERDADERO
CPUICOREI5-13400,CPU INTEL CORE I5-13400 LGA 1700 13A GEN 10CORE 2.5GHZ 65W,295,2,Pza,VERDADERO
CPUICOREI5-13400F,CPU INTEL CORE I5-13400F LGA 1700 13A GEN SIN GRAFICOS 10CORE 2.5GHZ 65W,261,5,Pza,VERDADERO
CPUICOREI5-13600K,CPU INTEL CORE I5-13600K LGA 1700 13A GEN 6CORE 3.5HZ 65W CACHE 20MB 125W SIN DISIPADOR BX8071513600K,405,3,Pza,VERDADERO
CPUICOREI7-10700,CPU INTEL CORE I7-10700 LGA 1200 10MA GEN S-12000 CACHE 16M HATA 5 GHZ 8 NUCLEOS 65W BX8070110700,261,35,Pza,VERDADERO
CPUICOREI7-11700F,CPU INTEL CORE I7-11700F LGA 1200 11VA GEN 8 CORES 2.5GHZ SIN GRAFICOS 65W BX8070811700F,306,9,Pza,VERDADERO
CPUICOREI7-12700,CPU INTEL CORE I7-12700 LGA 1700 12A GEN 12CORES 2.1GHZ HASTA 4.90GHZ,420,12,Pza,VERDADERO
CPUICOREI7-12700F,CPU INTEL CORE I7-12700F LGA 1700 SIN GRAFICOS 12A GEN 8CORE 2.1GHZ HASTA 4.90GHZ,386,7,Pza,VERDADERO
CPUICOREI7-13700F,CPU INTEL CORE I7-13700F LGA 1700 13A GEN SIN GRAFICOS 16CORE 2.1GHZ 65W,466,3,Pza,VERDADERO
CPUICOREI9-10900,CPU INTEL CORE I9-10900 LGA 1200 10MA GEN S-12 CACHE 20M 2.8 GHZ 10 NUCLEOS 65W,502,5,Pza,VERDADERO
CPUICOREI9-11900,CPU INTEL CORE I9-11900 LGA 1200 11VA GEN 8 CORES 2.5GHZ 65W BX8070811900,415,13,Pza,VERDADERO
CPUICOREI9-12900KF,CPU INTEL CORE I9-12900KF LGA 1700 SIN GRAFICOS 12A GEN 8 CORE 3.2GHZ HASTA 5.2GHZ 125W,583,3,Pza,VERDADERO
CPUICOREI9-13900K,CPU INTEL CORE I9-13900K LGA 1700 13A GEN 8CORE 3.0GHZ a 5.80GHZ 125W CACHE 36MB SIN DISIPADOR BX8071513900K,734,3,Pza,VERDADERO
CPUMH140065,PASTA TERMICA Manhatan PARA CPU (JERINGA) 20G,17,11,Pza,VERDADERO
CPUMH701662,PASTA TERMICA PARA CPU (JERINGA),2,100,Pza,VERDADERO
CPUXEON0FV2CX,CPU INTEL XEON SILVER4114 0FV2CX PARA SERVIDOR DELL BULK,2040,1,Pza,VERDADERO
ACPRKITESCOLAR,KIT ESCOLAR CONTRA COVID PROLICOM GEL ANTIBACTERIAL 60ML SPRAY DESINFECTANTE 60ML TOALLITAS 12PZ CANGURERA,103,6,Pza,VERDADERO
ACPRSPRAYDESIN125,DESINFECTANTE PROLICOM SPRAY PARA MANOS 125ML CONTRA COVID,33,41,Pza,VERDADERO
ACPRSPRAYDESIN250,DESINFECTANTE PROLICOM SPRAY PARA MANOS 250ML CONTRA COVID,36,46,Pza,VERDADERO
ACPRSPRAYDESIN60,DESINFECTANTE PROLICOM SPRAY PARA MANOS 60ML CONTRA COVID,16,16,Pza,VERDADERO
ACVIB5JJL528,ADAPTADOR INALMBRICO BLUETOOTH 4.0CTLR WIFI DUAL BAND,1210,2,Pza,VERDADERO
ACVIBQQP30,DONGLE QP30 BENQ INALAMBRICO HDMI QCAST MIRROR,2761,2,Pza,VERDADERO
VIPROACEX1228H,PROYECTOR ACER X1228H (DNX1843) DLP XGA 1024*768 4500L BOCINA 3W HDMI/VGA,10649,8,Pza,VERDADERO
VIPROACEX1228HSVGA,PROYECTOR ACER X1128H (DSV1844) DLP SVGA 1920*1080 MAXIMO 800*600 nativo 4500L HDMI/VGA,8820,9,Pza,VERDADERO
VIPROBENMX731,PROYECTOR BENQ DLP MX731 XGA 4000L HDMI x 2 RJ45 Bocina 10 Watts x 2,17218,3,Pza,VERDADERO
VIPROBEW800ST,PROYECTOR BENQ SMART EW800ST DLP WXGA 3300L WiFi 2.4G/5G Android 6.0 WiFi 2.4G/5G REP. DE AUDIO Y MULTIMEDIA,25788,3,Pza,VERDADERO
VIPROBGV30,PROYECTOR PORTATIL BENQ GV30 DLP LED 300L 720p 1280*720 ANDROID TV DONGLE USB-C DP/HDMI BOCINA 4W*2,13729,1,Pza,VERDADERO
VIPROBLW500,PROYECTOR BENQ LW500 LASER WXGA 1281*800 LED 2000L HDMI/USB,13308,33,Pza,VERDADERO
VIPROBQGV11,PROYECTOR PORTATIL BENQ GV11 WVGA 200L LED ANDROID TV DONGLE USB-A / HDMI/ BOCINA,8463,5,Pza,VERDADERO
VIPROBQMH560,PROYECTOR BENQ DLP MH560 3D Ready BLANCO FHD 1920*1080 3800L FRONTAL DE TECHO 1080p - 6000Hora(s) Normal Mode - 10000Hora(s) Economy Mode HDMI/USB,19388,4,Pza,VERDADERO
VIPROBQMH733,PROYECTOR BENQ MH733 4000L FHD CONT.16 000:1 LAMPARA 240W HASTA 8 000 HORAS HDMI*2 MHL*1 BOCINA 10W,24193,10,Pza,VERDADERO
VIPROBQMS560,PROYECTOR BENQ MOD MS560 SVGA 4000 ASNI (800X600) DLP 9H.JND77.13L,9863,10,Pza,VERDADERO
VIPROBQMX825STH,PROYECTOR BENQ MX825STH 3500L XGA 1024*768 DLP CONT. 20 000:1 TIRO CORTO HDMI*2 MHL*1 USB TIPO A BOCINA LAN Control Compatible Pointwrite para solucinn Interactiva,17510,11,Pza,VERDADERO
VIPROEPSONE20,PROYECTOR EPSON POWERLITE E20 3LCD XGA (1024 X 768 PIXELES) 3400 LUMENES USB/HDMI,10458,7,Pza,VERDADERO
VIPROEPSONW49,PROYECTOR EPSON POWERLITE W49 3LCD WXGA (1280 X 800 PIXELES) 3800 LUMENES USB/HDMI/RJ45,17956,12,Pza,VERDADERO
VIPROEPSONW52,PROYECTOR EPSON POWERLITE W52 3LCD WXGA (1280 X 800 PIXELES) 4000 LUMENES USB/HDMI,21363,7,Pza,VERDADERO
VIPROEPSONX49,PROYECTOR EPSON POWERLITE X49 3LCD XGA 3600 LUMENES HDMI/RJ45,15504,14,Pza,VERDADERO
IMBIXSRP-330IICOSK,MINIPRINTER BIXOLON SRP-330IICOSK TERMICA/USB/SERIAL/VEL 220MM/CUTTER/NEGRA,160,43,Pza,VERDADERO
